"POINT_ID","NUTS0","NUTS1","NUTS2","TH_LAT","TH_EW","TH_LONG","SURVEY_DATE","OBS_TYPE","GPS_PROJ","GPS_PREC","GPS_LAT","GPS_EW","GPS_LONG","GPS_ALT","OBS_DIST","OBS_DIR","LC1","LC1_SPECIES","LC1_PCT","LC2","LC2_SPECIES","LC2_PCT","OBS_RADIUS","LU1","LU2","AREA_SIZE","TREE_HEIGHT_SRV","FEATURE_WIDTH","LAND_MNGT","WM","WM_SOURCE","WM_TYPE","WM_DELIVERY","SOIL_TAKEN","SOIL_PLOUGH","SOIL_CROP","SOIL_STONES","TRANSECT","PHOTO_P","PHOTO_N","PHOTO_E","PHOTO_S","PHOTO_W"
41362436,"IT","ITC","ITC1",45.009596999999999,"E",7.6569019999999997,"16/05/09","2","WG",10,45.008949999999999,"E",7.65585,233,108,1,"F00","",5,"8","",0,1,"U330","8",3,0,0,3,8,0,0,0,3,0,0,0,"F00 A PI( A )PI A PI( A )PI",1,1,1,1,1
41362472,"IT","ITC","ITC1",45.333877000000001,"E",7.6431779999999998,"20/07/09","1","WG",6,45.333829999999999,"E",7.64316,330,0,1,"C10","",5,"8","",0,2,"U400","8",1,0,0,2,8,0,0,0,2,0,0,0,"C10 E20 PI( E20 C10 )PI",1,1,1,1,1
41902490,"IT","ITC","ITC1",45.509166,"E",8.3259589999999992,"03/08/09","1","WG",3,45.50985,"E",8.3259399999999992,207,75,1,"B17","",5,"8","",0,1,"U111","8",3,0,0,2,1,4,1,2,3,0,0,0,"B17 01 31 01 62 01 B17 01 E20 B17 01 31 01 B17",1,1,1,1,1
41382466,"IT","ITC","ITC1",45.280400999999998,"E",7.6709199999999997,"08/05/09","3","WG",5,45.28201,"E",7.6720300000000003,267,196,1,"C10","C15",5,"8","",0,2,"U400","8",3,2,2,3,8,0,0,0,3,0,0,0,"PI( C10 G20 )PI",8,1,1,1,1
41402462,"IT","ITC","ITC1",45.244931000000001,"E",7.6978590000000002,"08/05/09","1","WG",5,45.244959999999999,"E",7.6981200000000003,299,15,1,"C10","",5,"8","",0,2,"U400","8",2,1,0,2,8,0,0,0,3,0,0,0,"C10 71 E30 31 62 23 A 24 E20 23 A",1,1,1,1,1
41902558,"IT","ITC","ITC1",46.121606,"E",8.3070330000000006,"08/07/09","1","WG",8,46.121630000000003,"E",8.3069699999999997,277,7,1,"C30","",4,"8","",0,2,"U120","8",1,0,0,2,8,0,0,0,1,2,1,1,"C30 01 62 01 C30 E10 A C30 62 A C30",1,1,1,1,1
42062404,"IT","ITC","ITC1",44.73724,"E",8.5507080000000002,"13/05/09","1","WG",5,44.737270000000002,"E",8.5507000000000009,116,2,1,"E20","",5,"8","",0,2,"U111","8",2,0,0,2,5,0,0,0,3,0,0,0,"E20 01 31 E20 C10 PI( E20 )PI B11",1,1,1,1,1
43022416,"IT","ITH","ITH5",44.855198000000001,"E",9.7600650000000009,"11/08/09","1","WG",4,44.855600000000003,"E",9.7600700000000007,266,40,1,"C30","C3C",4,"8","",0,2,"U111","8",2,2,2,2,5,0,0,0,3,0,0,0,"C30 E30 H11 C10 01 62 01 31 E30 B31 C10 62 E30",1,1,1,1,1
41382376,"IT","ITC","ITC1",44.469517000000003,"E",7.7043920000000004,"23/05/09","1","WG",4,44.469560000000001,"E",7.7043900000000001,409,12,1,"B16","",1,"8","",0,1,"U111","8",3,0,0,2,2,4,1,2,3,0,0,0,"B16 01 31 01 B16",1,1,1,1,1
41942530,"IT","ITC","ITC1",45.870257000000002,"E",8.3663319999999999,"30/06/09","3","WG",7,45.870019999999997,"E",8.3668399999999998,851,47,1,"E20","",4,"8","",0,2,"U111","8",1,0,0,3,5,0,0,0,3,0,0,0,"PI( E20 )PI C30 62 A C30 23 E20 21 23 C30",8,1,1,1,1
43042424,"IT","ITH","ITH5",44.927368999999999,"E",9.7850450000000002,"11/08/09","1","WG",4,44.927280000000003,"E",9.7853300000000001,91,22,1,"C10","C15",5,"8","",0,2,"U120","8",3,2,2,2,8,0,0,0,3,0,0,0,"C10 E10 24 01 61 01 B11 B42",1,1,1,1,1
41742438,"IT","ITC","ITC1",45.037260000000003,"E",8.1373920000000002,"23/06/09","1","WG",5,45.037269999999999,"E",8.1373800000000003,216,1,1,"B82","",3,"E10","",3,2,"U111","8",1,0,0,2,5,0,0,0,2,0,0,0,"B82 E10 E30 14 E20 B81 E10 E30 C30 B41 E30 B41 E30 31 24 62 01 E30",1,1,1,1,1
41802398,"IT","ITC","ITC1",44.678105000000002,"E",8.2248429999999999,"15/07/09","1","WG",12,44.67812,"E",8.2248800000000006,528,4,1,"C10","C1D",5,"8","",0,2,"U120","8",3,2,2,2,8,0,0,0,2,0,0,0,"C10 E10 E20 31 14 E20 24 E20 B52 E30 12 B74 E30 24 E30",1,1,1,1,1
41802408,"IT","ITC","ITC1",44.768233000000002,"E",8.2219979999999993,"22/06/09","1","WG",8,44.768239999999999,"E",8.2219899999999999,173,1,1,"B82","",5,"F00","",5,2,"U111","8",2,0,0,2,5,0,0,0,3,0,0,0,"B82 F00 61 E20 62 01 31 E20 14 31 01 E20 31 62 E20",1,1,1,1,1
42062542,"IT","ITC","ITC1",45.980594000000004,"E",8.5177099999999992,"01/07/09","3","WG",12,45.960610000000003,"E",8.4955999999999996,294,2800,1,"A21","",5,"8","",0,1,"U370","8",1,0,0,3,8,0,0,0,3,0,0,0,"PI( A E10 C30 A C30 )PI",8,2,1,1,1
42082526,"IT","ITC","ITC1",45.836843999999999,"E",8.5473409999999994,"26/06/09","1","WG",10,45.836939999999998,"E",8.5481400000000001,466,60,1,"C30","C35",5,"8","",0,2,"U120","8",4,2,2,2,8,0,0,0,3,0,0,0,"C30 62 C30 PI( C30 )PI",1,1,1,1,1
42242406,"IT","ITC","ITC1",44.758167999999998,"E",8.7771240000000006,"23/05/09","2","WG",5,44.761760000000002,"E",8.7747700000000002,197,440,1,"E30","",5,"8","",0,2,"U112","8",3,0,0,2,5,0,0,0,3,0,0,0,"E30 23 C10 E20 C10 PI( A C10 E20 )PI",1,1,1,1,1
43202440,"IT","ITH","ITH5",45.071812000000001,"E",9.987323,"02/08/09","1","WG",4,45.071809999999999,"E",9.9873499999999993,31,1,1,"B42","",4,"8","",0,1,"U111","8",3,0,0,2,1,4,4,4,2,0,0,0,"B42 01 61 01 B42",1,1,1,1,1
41102406,"IT","ITC","ITC1",44.731482,"E",7.340687,"12/06/09","1","WG",5,44.731470000000002,"E",7.3406900000000004,335,1,1,"B75","B75H",4,"E10","",5,2,"U111","8",1,0,0,2,5,0,0,0,3,0,0,0,"B75 E10 F00 B72 E10 B42 A B75 E10 61 10 B75 E10 B72 E10 B75 E10 01 23 A",1,1,1,1,1
42322406,"IT","ITC","ITC1",44.759298999999999,"E",8.8779660000000007,"28/05/09","1","WG",6,44.759399999999999,"E",8.8781300000000005,285,13,1,"C10","C15",4,"8","",0,2,"U120","8",2,2,2,2,8,0,0,0,2,0,0,0,"C10 E10 24 62 24 01 E20 C10 PI( E20 )PI",1,1,1,1,1
41102410,"IT","ITC","ITC1",44.767518000000003,"E",7.3389819999999997,"12/06/09","1","WG",5,44.76755,"E",7.3389899999999999,327,3,1,"B75","B75R",1,"F00","",5,2,"U111","8",2,0,0,2,3,0,0,0,3,0,0,0,"B75 F00 E10 B16 13 24 31 B16 A 13 62 01 31 B55 B51 B11",1,1,1,1,1
41042390,"IT","ITC","ITC1",44.585382000000003,"E",7.2721080000000002,"13/06/09","3","WG",7,44.580010000000001,"E",7.2806899999999999,1106,907,1,"C10","C15",5,"8","",0,2,"U400","8",4,2,2,3,8,0,0,0,3,0,0,0,"PI( C10 )PI",8,1,1,1,1
41862426,"IT","ITC","ITC1",44.931711999999997,"E",8.2927029999999995,"03/07/09","1","WG",5,44.93177,"E",8.2928809999999995,154,12,1,"B75","B75I",5,"E10","",5,2,"U113","8",1,0,0,2,8,0,0,0,2,0,0,0,"B75 E10 23 01 E30 01 23 62 23 01 24 E30 C10 01 62 01 B16 31 B16 01 A 01 C30 13 32 13 11 01 A",1,1,1,1,1
41822442,"IT","ITC","ITC1",45.075052999999997,"E",8.2375860000000003,"03/07/09","1","WG",4,45.075119999999998,"E",8.2375600000000002,236,3,1,"B82","",5,"E10","",4,2,"U111","8",2,1,0,2,5,0,0,0,3,0,0,0,"B82 F00 E20 B82 E20 F00 01 14 B22 14 23 E10 A",1,1,1,1,1
42342398,"IT","ITC","ITC1",44.687449999999998,"E",8.9045810000000003,"24/05/09","1","WG",6,44.687429999999999,"E",8.9046000000000003,263,2,1,"C10","C15",4,"8","",0,2,"U120","8",3,2,2,2,8,0,0,0,3,0,0,0,"C10",1,1,1,1,1
42362414,"IT","ITC","ITC1",44.831941999999998,"E",8.9270119999999995,"28/05/09","1","WG",4,44.831919999999997,"E",8.9269200000000009,206,6,1,"B13","",5,"8","",0,1,"U111","8",2,0,0,2,5,0,0,0,2,0,0,0,"B13 B11 B82 E10 B52 B11",1,1,1,1,1
42402408,"IT","ITC","ITC1",44.778362000000001,"E",8.9784839999999999,"24/05/09","1","WG",6,44.778359999999999,"E",8.9784100000000002,422,4,1,"B73","",3,"E10","",5,2,"U111","8",2,2,2,2,5,0,0,0,2,0,0,0,"B73 E10 14 51 E20 B52 B21 61 01 B13 A 01 62 23 A",1,1,1,1,1
42402414,"IT","ITC","ITC1",44.832447000000002,"E",8.9774999999999991,"28/05/09","1","WG",4,44.83249,"E",8.9775500000000008,204,4,1,"B52","",5,"8","",0,1,"U111","8",1,0,0,2,5,0,0,0,2,0,0,0,"B52 B75 E10 14 31 14 24 61 B75 E10 01 62 B75 E10 B55 C10",1,1,1,1,1
41142378,"IT","ITC","ITC1",44.480466,"E",7.4026969999999999,"13/06/09","1","WG",5,44.480460000000001,"E",7.4027099999999999,590,1,1,"B55","",5,"8","",0,1,"U111","8",2,0,0,2,4,4,1,2,3,0,0,0,"B55 31 B55 31 B51 31 B51 31 B15 31 B55 31 B51",1,1,1,1,1
41922412,"IT","ITC","ITC1",44.806747999999999,"E",8.3722309999999993,"26/05/09","1","WG",5,44.806072,"E",8.3727400000000003,126,80,1,"B43","B43H",5,"8","",0,1,"U113","8",1,0,0,2,8,0,0,0,3,0,0,0,"B43 23 B43 23 A 13 B43 14 F00",1,1,1,1,1
41922376,"IT","ITC","ITC1",44.482252000000003,"E",8.3815659999999994,"28/05/09","3","WG",10,44.480530999999999,"E",8.3680719999999997,547,1097,1,"C10","C18",5,"8","",0,2,"U120","8",4,2,2,3,8,0,0,0,3,0,0,0,"PI( C10 )PI",8,2,2,2,2
42422416,"IT","ITC","ITC1",44.850718999999998,"E",9.0024239999999995,"28/05/09","1","WG",4,44.850740000000002,"E",9.0024700000000006,270,3,1,"B75","B75I",4,"E10","",2,2,"U111","8",3,2,2,2,2,1,4,4,1,2,2,2,"B75 E10 61 B75 E10 B43 61 B75 E10 61 31 62 31 01 61 B71 E10",1,1,1,1,1
42442414,"IT","ITC","ITC1",44.832928000000003,"E",9.0279889999999998,"28/05/09","1","WG",4,44.832940000000001,"E",9.0280299999999993,257,2,1,"E20","",5,"8","",0,2,"U111","8",2,0,0,2,5,0,0,0,3,0,0,0,"E20 C30 G20 PI( Bx1 )PI",1,1,1,1,1
41162376,"IT","ITC","ITC1",44.463065999999998,"E",7.4285920000000001,"30/05/09","1","WG",5,44.463059999999999,"E",7.4285800000000002,564,1,1,"B53","B53K",5,"8","",0,1,"U111","8",1,0,0,2,5,0,0,0,2,0,0,0,"B53 B55 B53 31 B53 31 B55 31 B55",1,1,1,1,1
41962438,"IT","ITC","ITC1",45.041836000000004,"E",8.4160710000000005,"03/07/09","1","WG",4,45.041849999999997,"E",8.4161199999999994,131,0,1,"B11","",5,"8","",0,1,"U111","8",3,0,0,2,5,0,0,0,3,0,0,0,"B11 31 C10",1,1,1,1,1
42542392,"IT","ITC","ITC1",44.635696000000003,"E",9.1571899999999999,"17/05/09","1","WG",6,44.635829999999999,"E",9.1570999999999998,680,15,1,"C10","C16",4,"8","",0,2,"U120","8",4,2,2,2,8,0,0,0,3,0,0,0,"C10 01 62 01 C10 E10 01 62 01 C10",1,1,1,1,1
41622480,"IT","ITC","ITC1",45.412821999999998,"E",7.9716089999999999,"27/07/09","1","WG",6,45.412779999999998,"E",7.9716899999999997,234,5,2,"B11","",5,"8","",0,1,"U111","8",2,0,0,2,5,0,0,0,2,0,0,0,"B11 61 B11 E30 B17 C30 31 B17",1,1,1,1,1
42002384,"IT","ITC","ITC1",44.555883000000001,"E",8.4799749999999996,"18/06/09","1","WG",5,44.55603,"E",8.4809099999999997,690,75,1,"C30","C32",4,"8","",0,2,"U120","8",3,2,2,2,8,0,0,0,3,0,0,0,"C30 E30 E20 24 E20 C30",1,1,1,1,1
41202370,"IT","ITC","ITC1",44.410223000000002,"E",7.4811350000000001,"30/05/09","1","WG",5,44.410220000000002,"E",7.4810999999999996,540,2,1,"B16","",3,"8","",0,1,"U111","8",1,0,0,2,2,4,1,2,1,2,1,1,"B16 22 B16 E20 31 E20 31 E20 31 B51 31 B51 F00 B53 31 01 23 A",1,1,1,1,1
41222372,"IT","ITC","ITC1",44.428851000000002,"E",7.5053900000000002,"24/05/09","1","WG",5,44.42886,"E",7.5057799999999997,513,31,1,"B55","",5,"8","",0,1,"U111","8",2,0,0,2,5,0,0,0,3,0,0,0,"B55 23 A 23 62 01 31 01 B16 31 B16 B13 31 B52 B11 31 B16 B71 E10 01 14",1,1,1,1,1
42022452,"IT","ITC","ITC1",45.169111999999998,"E",8.4886599999999994,"15/06/09","1","WG",4,45.168759999999999,"E",8.4886400000000002,102,43,1,"B17","",5,"8","",0,1,"U111","8",3,0,0,2,1,4,1,1,3,0,0,0,"B17 24 B17 01 61 23 C10 E30 62 E30 62 E30 31 23 62 14 31 14",1,1,1,1,1
41682504,"IT","ITC","ITC1",45.630439000000003,"E",8.0404280000000004,"15/07/09","1","WG",12,45.630507000000001,"E",8.0402850000000008,599,5,1,"E20","",5,"8","",0,2,"U111","8",1,0,0,2,5,0,0,0,3,0,0,0,"E20 A C30 PI( A )PI",1,1,1,1,1
41682522,"IT","ITC","ITC1",45.792549000000001,"E",8.0346060000000001,"10/07/09","1","WG",6,45.792630000000003,"E",8.0346100000000007,790,5,1,"E20","",4,"8","",0,2,"U111","8",1,0,0,2,5,0,0,0,3,0,0,0,"E20 14 E20 C30 24 C30 62 A C30",1,1,1,1,1
42822420,"IT","ITH","ITH5",44.890371999999999,"E",9.5071899999999996,"31/07/09","1","WG",4,44.890430000000002,"E",9.5072600000000005,460,8,1,"C10","C15",4,"8","",0,2,"U120","8",4,2,2,2,8,0,0,0,3,0,0,0,"C10 B52 C10",1,1,1,1,1
41282366,"IT","ITC","ITC1",44.376553000000001,"E",7.5828610000000003,"01/06/09","1","WG",5,44.376579999999997,"E",7.5828499999999996,528,2,1,"B53","B53K",5,"8","",0,1,"U111","8",2,0,0,2,2,16,1,2,2,0,0,0,"B53 31 B55 01 61 B11 62 11 31 13 31 B11",1,1,1,1,1
41282388,"IT","ITC","ITC1",44.574815000000001,"E",7.5743919999999996,"02/06/09","1","WG",4,44.574820000000003,"E",7.57437,384,2,1,"B11","",5,"8","",0,1,"U111","8",2,0,0,2,2,4,1,4,3,0,0,0,"B11 C10 F00 14 F00 G20 22 D10",1,1,1,1,1
41722486,"IT","ITC","ITC1",45.469242999999999,"E",8.0972650000000002,"14/07/09","1","WG",7,45.469149999999999,"E",8.0971899999999994,234,12,1,"B16","",5,"8","",0,1,"U111","8",1,0,0,2,5,0,0,0,3,0,0,0,"B16 01 62 01 B16 24 62 24 E20",1,1,1,1,1
42862420,"IT","ITH","ITH5",44.890597999999997,"E",9.5577330000000007,"04/08/09","1","WG",4,44.890529999999998,"E",9.5579199999999993,348,10,1,"C10","C15",4,"8","",0,2,"U120","8",3,2,2,2,8,0,0,0,3,0,0,0,"C10 62 01 15 B82 E10 24 B82 E10 C10 B82 F00",1,1,1,1,1
41322354,"IT","ITC","ITC1",44.269547000000003,"E",7.6374199999999997,"14/06/09","3","WG",8,44.263680000000001,"E",7.6515000000000004,1013,1300,1,"D10","",5,"8","",0,2,"U364","8",4,1,0,3,8,0,0,0,3,0,0,0,"PI( D10 )PI",8,1,1,1,1
42102438,"IT","ITC","ITC1",45.044362,"E",8.5934329999999992,"05/06/09","1","WG",5,45.044330000000002,"E",8.5934200000000001,107,2,1,"B52","",5,"8","",0,1,"U111","8",3,0,0,2,5,0,0,0,3,0,0,0,"B52 01 31 01 C10 D10 31 D10 E20 14 61 01 F00 C10 F00 01 F00",1,1,1,1,1
41462356,"IT","ITC","ITC1",44.291410999999997,"E",7.8116459999999996,"05/07/09","1","WG",9,44.291469999999997,"E",7.8116399999999997,854,6,1,"C10","C15",5,"8","",0,2,"U120","8",4,2,2,2,8,0,0,0,3,0,0,0,"C10",1,1,1,1,1
42942418,"IT","ITH","ITH5",44.872947000000003,"E",9.6589310000000008,"12/08/09","1","WG",6,44.872920000000001,"E",9.6589799999999997,250,3,1,"E20","",5,"8","",0,2,"U111","8",3,0,0,2,5,0,0,0,3,0,0,0,"E20 14 E20 C10 31 01 B82 E10 62 B82 E10",1,1,1,1,1
42962430,"IT","ITH","ITH5",44.981197000000002,"E",9.6835839999999997,"11/08/09","1","WG",4,44.981169999999999,"E",9.6836000000000002,69,3,1,"E20","",5,"8","",0,2,"U111","8",1,0,0,2,5,0,0,0,2,0,0,0,"E20 01 62 01 31 B16 E20 62 31 B16",1,1,1,1,1
41822478,"IT","ITC","ITC1",45.399397999999998,"E",8.2272429999999996,"27/07/09","1","WG",6,45.399810000000002,"E",8.2276089999999993,173,56,1,"B17","",5,"8","",0,1,"U111","8",1,0,0,2,1,4,1,2,2,0,0,0,"B17 31 B17 01 24 31 01 62 01 31 01 B17 31 B17 31 B17",1,1,1,1,1
41822514,"IT","ITC","ITC1",45.723672999999998,"E",8.2167390000000005,"10/07/09","1","WG",7,45.72372,"E",8.2165499999999998,495,7,1,"C10","C15",5,"8","",0,2,"U120","8",4,2,2,2,8,0,0,0,3,0,0,0,"C10 E10 C30 E10 C30",1,1,1,1,1
43882612,"IT","ITH","ITH1",46.617809000000001,"E",10.873860000000001,"19/05/09","1","WG",6,46.61777,"E",10.873849999999999,691,1,1,"B71","",2,"E10","",5,2,"U111","8",1,0,0,2,1,16,4,8,2,0,0,0,"B71 E10 01 62 01 B71 E10 01 62 01 B71 E10",1,1,1,1,1
43982492,"IT","ITH","ITH3",45.535859000000002,"E",10.984394999999999,"27/07/09","1","WG",5,45.535742999999997,"E",10.984795,613,34,1,"C10","C18",5,"8","",0,2,"U120","8",4,2,2,2,8,0,0,0,3,0,0,0,"C10 D10 61 10 E20 21 B73 E10",1,1,1,1,1
43982496,"IT","ITH","ITH3",45.571897999999997,"E",10.985041000000001,"27/07/09","1","WG",4,45.571897999999997,"E",10.985049999999999,515,1,1,"B73","",2,"E10","",5,2,"U111","8",1,0,0,1,5,0,0,0,3,0,0,0,"B73 E10 23 B73 E10 23 E20 61 E20 24 E20 21 C10",1,1,1,1,1
44002458,"IT","ITH","ITH3",45.229255000000002,"E",11.004371000000001,"26/06/09","1","WG",5,45.229267999999998,"E",11.004345000000001,21,2,1,"B36","",3,"8","",0,1,"U111","8",3,0,0,2,1,4,2,4,3,0,0,0,"B36 61 B36 24 B36",1,1,1,1,1
43842544,"IT","ITH","ITH2",46.005828000000001,"E",10.812372,"01/06/09","1","WG",6,46.005830000000003,"E",10.812419999999999,734,2,1,"B16","",1,"8","",0,1,"U111","8",2,0,0,2,1,16,2,8,2,0,0,0,"B16 01 62 01 B16 01 62 B16",1,1,1,1,1
43842546,"IT","ITH","ITH2",46.023842999999999,"E",10.812643,"01/06/09","1","WG",6,46.02375,"E",10.81278,838,15,1,"H11","",5,"8","",0,2,"U400","8",1,0,0,3,8,0,0,0,2,0,0,0,"H11 C30 E10 A 32 21 01 61 01 21 E20",1,1,1,1,1
43882550,"IT","ITH","ITH2",46.059466,"E",10.864811,"01/06/09","2","WG",8,46.056939999999997,"E",10.86965,847,468,1,"C20","C23",4,"8","",0,2,"U120","8",3,2,2,2,8,0,0,0,3,0,0,0,"C20",1,1,1,1,1
44122448,"IT","ITH","ITH3",45.137573000000003,"E",11.155037999999999,"14/05/09","1","WG",7,45.137479999999996,"E",11.15513,6,12,1,"B74","",1,"B73","",1,2,"U113","8",1,0,0,2,8,0,0,0,2,0,0,0,"B74 B73 E10 01 31 01 61 31 B32 31 B11 31 A E20 31 01",1,1,1,1,1
44022472,"IT","ITH","ITH3",45.355165999999997,"E",11.032145,"02/07/09","1","WG",5,45.354593000000001,"E",11.032356999999999,39,66,1,"B16","",5,"8","",0,1,"U111","8",3,0,0,2,1,4,2,4,3,0,0,0,"B16",1,1,1,1,1
41402380,"IT","ITC","ITC1",44.506117000000003,"E",7.7280220000000002,"02/07/09","1","WG",5,44.505540000000003,"E",7.72776,382,73,1,"A21","",5,"8","",0,1,"U340","8",1,0,0,3,8,0,0,0,2,0,0,0,"A 01 B75 E10 01 31 01 B16 B11",1,1,1,1,1
41442368,"IT","ITC","ITC1",44.399045000000001,"E",7.782438,"23/05/09","1","WG",5,44.39902,"E",7.7835200000000002,456,86,1,"B55","",5,"8","",0,1,"U111","8",3,0,0,2,5,0,0,0,3,0,0,0,"B55 61 E20 62 E20 01 31 01 E20 24 E20 01 62",1,1,1,1,1
44122570,"IT","ITH","ITH1",46.236623000000002,"E",11.178483,"06/05/09","1","WG",7,46.236530000000002,"E",11.17864,210,15,1,"D10","",5,"8","",0,2,"U311","8",1,0,0,2,8,0,0,0,2,0,0,0,"D10 B82 E10 01 62 01 23 13 62 01 E10 62 01 62 E20",1,1,1,1,1
44162576,"IT","ITH","ITH1",46.290070999999998,"E",11.231513,"23/05/09","1","WG",5,46.29007,"E",11.23152,222,0,1,"B71","",3,"E10","",5,2,"U111","8",2,1,0,2,1,16,4,8,2,0,0,0,"B71 E10 24 B71 E10 01 61 B71 E10 24 B71 E10 61 B71 E10 01 31 01 62 01 14 63 14 PI( B75 E10 A )PI",1,1,1,1,1
44102476,"IT","ITH","ITH3",45.390160999999999,"E",11.134812999999999,"03/07/09","1","WG",4,45.390191999999999,"E",11.134772,29,4,1,"B12","",1,"8","",0,1,"U111","8",3,0,0,2,5,0,0,0,2,0,0,0,"B12 01 E30 G20 E30 G20 E30 61 B71 E10",1,1,1,1,1
44142476,"IT","ITH","ITH3",45.389600000000002,"E",11.185809000000001,"22/07/09","1","WG",7,45.389631999999999,"E",11.185843999999999,25,5,1,"B71","",3,"E10","",5,2,"U111","8",3,1,0,2,1,4,2,4,3,0,0,0,"B71 E10 B16 01 31 01 B16 B82 E10",1,1,1,1,1
41542374,"IT","ITC","ITC1",44.455722999999999,"E",7.9056730000000002,"30/05/09","1","WG",5,44.456339999999997,"E",7.9059600000000003,417,75,1,"C10","C18",5,"8","",0,2,"U400","8",3,2,2,2,8,0,0,0,2,0,0,0,"C10",1,1,1,1,1
41542378,"IT","ITC","ITC1",44.491776000000002,"E",7.9043400000000004,"14/05/09","1","WG",6,44.491819999999997,"E",7.9043400000000004,276,2,1,"E10","",5,"8","",0,2,"U111","8",2,1,0,1,5,0,0,0,3,0,0,0,"E10 62 01 B74 01 62 24 01 31 B74 B55 B74 D10 01 B11",1,1,1,1,1
41542382,"IT","ITC","ITC1",44.527828,"E",7.9030060000000004,"14/05/09","1","WG",8,44.527360000000002,"E",7.9038219999999999,245,85,1,"B55","",5,"8","",0,1,"U111","8",3,0,0,2,2,4,1,2,2,0,0,0,"B55 14 31 14 B74 31 B53 01 62",1,1,1,1,1
43962550,"IT","ITH","ITH2",46.058577999999997,"E",10.968062,"13/05/09","1","WG",6,46.058610000000002,"E",10.96804,282,2,1,"B82","",4,"E10","",5,2,"U111","8",2,1,0,2,1,16,4,8,3,0,0,0,"B82 E10 61 C10 B71 E10 21 01 B82 E10 61 B82 E10 22 62",1,1,1,1,1
44162590,"IT","ITH","ITH1",46.416136999999999,"E",11.234413,"29/05/09","1","WG",5,46.416319999999999,"E",11.23428,532,18,1,"B82","",4,"E10","",5,2,"U111","8",2,1,0,2,5,0,0,0,3,0,0,0,"B82 E10 01 23 62 22 B82 E10",1,1,1,1,1
44162592,"IT","ITH","ITH1",46.434145999999998,"E",11.234828,"07/06/09","1","WG",11,46.434229999999999,"E",11.234439999999999,794,30,1,"C30","C36",5,"8","",0,2,"U120","8",4,2,2,2,8,0,0,0,3,0,0,0,"C30 PI( 62 C30 )PI",1,1,1,1,1
44182494,"IT","ITH","ITH3",45.551189000000001,"E",11.240451999999999,"24/07/09","1","WG",7,45.551167,"E",11.240437,529,2,1,"B73","",3,"E10","",3,2,"U111","8",2,1,0,2,2,16,4,4,3,0,0,0,"B73 E10 61 13 B73 E10 C10 24 C10 24 62 01 C10 E20 61 C10 61 01",1,1,1,1,1
44002526,"IT","ITH","ITH2",45.841920000000002,"E",11.015632999999999,"10/05/09","1","WG",7,45.841920000000002,"E",11.01562,190,1,1,"C10","",3,"8","",0,2,"U120","8",1,0,0,2,8,0,0,0,3,0,0,0,"C10 21 A B75 E10 21 C30",1,1,1,1,1
44222470,"IT","ITH","ITH3",45.334344000000002,"E",11.286536999999999,"17/07/09","1","WG",5,45.334429999999998,"E",11.286419,31,13,1,"A21","",5,"8","",0,1,"U370","8",1,0,0,3,8,0,0,0,3,0,0,0,"A 13 61 B71 61 C10 31 01 F00",1,1,1,1,1
44022536,"IT","ITH","ITH2",45.931747999999999,"E",11.043068,"12/05/09","1","WG",5,45.931739999999998,"E",11.04307,300,1,1,"B82","",3,"E10","",4,2,"U111","8",1,0,0,2,1,16,4,8,1,2,1,3,"B82 E10 01 A 62 01 C10 21 B82 E10 21 61 B82 E10 24 B82 E10",1,1,1,1,1
41702368,"IT","ITC","ITC1",44.405481000000002,"E",8.108053,"13/07/09","1","WG",6,44.405830000000002,"E",8.1091700000000007,717,97,1,"C10","C15",2,"8","",0,2,"U400","8",4,2,2,2,8,0,0,0,3,0,0,0,"C10 E20 01 22 62 31 23 A 24 A C10",1,1,1,1,1
41702376,"IT","ITC","ITC1",44.477595000000001,"E",8.1056480000000004,"13/07/09","3","WG",5,44.476999999999997,"E",8.1043400000000005,545,125,1,"C10","C18",5,"8","",0,2,"U400","8",4,2,2,3,8,0,0,0,3,0,0,0,"PI( C10 )PI C10 B52",8,1,1,1,1
41702386,"IT","ITC","ITC1",44.567731999999999,"E",8.1026290000000003,"03/07/09","2","WG",7,44.570639999999997,"E",8.1030200000000008,465,326,1,"C10","C18",4,"8","",0,2,"U400","8",4,2,2,2,8,0,0,0,1,2,1,1,"C10 PI( C10 G20 C10 E10 61 E10 61 E10 C10 )PI",1,1,1,1,1
41722374,"IT","ITC","ITC1",44.460020999999998,"E",8.1313239999999993,"13/07/09","3","WG",7,44.459310000000002,"E",8.1287599999999998,374,219,1,"C10","C18",5,"8","",0,2,"U400","8",3,2,2,3,8,0,0,0,3,0,0,0,"PI( C10 E10 C10 )PI",8,1,1,1,1
44042532,"IT","ITH","ITH2",45.895462000000002,"E",11.068111999999999,"20/06/09","3","WG",8,45.895339999999997,"E",11.067729999999999,444,37,1,"C10","C18",5,"8","",0,2,"U120","8",3,2,2,3,8,0,0,0,3,0,0,0,"PI( C10 )PI",8,1,1,1,1
44282452,"IT","ITH","ITH3",45.171191,"E",11.358967,"14/07/09","1","WG",6,45.171208999999998,"E",11.358969,10,1,1,"B82","",2,"E10","",4,2,"U111","8",3,1,0,2,2,4,16,4,2,0,0,0,"B82 E10 01 31 01 62 01 B82 E10 61 B16 01 31 01",1,1,1,1,1
